ID	A1.9.14.16	Br124.8.22.16	Br124.9.14.16	Br24.8.22.16	Br24.9.14.16	Br28.8.22.16	Br28.9.14.16	GW1.10.26.16	GW1.11.16.16	GW1.9.14.16	GW2.10.26.16	GW2.9.14.16	GW3.10.26.16	GW3.9.14.17	GW4.10.26.16	GW4.11.16.16	GW4.9.14.16	GW4A.10.26.16	GW5.10.26.16	GW5.11.16.16	GW5.9.14.16	GW6.10.26.16	GW6.11.16.16	GW6.9.14.16	GW6A.10.26.16	GW7.10.26.16	GW7.9.14.16	A2.1.25.17	A2.3.08.17	A2.4.20.17	A2.5.19.17	A2.6.26.17	A2.7.14.17	A2.9.20.17	Br124.1.25.17	Br124.12.05.16	Br124.3.08.17	Br124.4.20.17	Br124.5.19.17	Br124.6.26.17	Br124.7.14.17	Br24.1.25.17	Br24.12.05.16	Br24.4.20.17	Br24.5.19.17	Br24.6.26.17	Br24.7.14.17	Br28.1.25.17	Br28.12.05.16	Br28.3.08.17	Br28.4.20.17	Br28.5.19.17	Br28.6.26.17	Br28.7.14.17	Br28.9.20.17	Br29.1.25.17	Br29.12.05.16	Br29.3.08.17	Br29.4.20.17	Br29.5.19.17	Br29.6.26.17	Br29.7.14.17	GW1.6.20.17	GW1.8.2.17	GW1A.12.14.16	GW2.1.18.17	GW2.12.14.16	GW2.3.22.17	GW2.6.20.17	GW2.8.2.17	GW2A.3.22.17	GW4.6.20.17	GW4.8.2.17	GW4A.12.14.16	GW5.12.14.16	GW5.6.20.17	GW5.8.2.17	GW6.12.14.16	GW6.6.20.17	GW6.8.2.17	GW7.1.18.17	GW7.11.16.16	GW7.12.14.16	GW7.6.20.17	GW7.8.2.17	GW8.1.18.17	GW8.11.16.16	GW8.12.14.16	GW8.3.22.17	GW8.6.20.17	GW8.8.2.17	GWFS.3.22.17	Br124.9.20.17	Br24.9.20.17	Br29.9.20.17	GW1.11.21.17	GW1.9.20.17	GW2.11.21.17	GW2.9.20.17	GW4.11.21.17	GW4.9.20.17	GW5.11.21.17	GW5.9.20.17	GW6.11.21.17	GW6.9.20.17	GW7.11.21.17	GW7.9.20.17	GW8.11.21.17	GW8.9.20.17	Kingdom	Phylum	Class	Order	Family	Genus	Species
423ed2ee617507bc7c4b662512b85e8d	0	0.000443621	0	0	0	0.002878441	0	0	0	0	0	0	0	0	0	0.000274622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00073872	0.000270601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria						
426dbd2487784b07a957197404d8340e	0	0	0	0	0	0	0	0.00031569	0	0	0.00031235	0.00021771	0	0.00012295	0.000305428	0.000720882	0	0.013121002	0	0.00020403	0	0.000233703	0.00034929	0	0.000631601	0	0.000184624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167455	0	0	0	0	0.000293341	0	0.014645852	0	0	0.000259572	0.000189851	0	0	0	0	0	8.72E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	9.96E-05	4.21E-05	0.000498572	0.00022537	0.000213878	0.000174839	0	0	9.42E-05	0	0	0.000121392	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	
428430bcd706b32db417a5a1af72fff5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003520259	0.002649938	0.004155684	0	0	0	0	0	0	0	0.000872245	0	0.000325392	0	0	0	0	0	0	0	0.001012419	0	0	0	0	0.000452641	0	0.000448006	0.000557876	0	0	0	0	0	0.000726351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
428705fd734ba9a3a294b5dea7147b12	0.001046084	0.00100297	0.00168814	0	7.73E-05	0.000748606	0.000224203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000616045	0.000108161	0.000211632	0.003029527	0.001964295	0.003390391	0.002245488	0.000660866	0.001440452	0	0.000213215	0.000294562	0.001942494	0.001501667	0	0	0	0	0	0	0.002227322	0.001189937	0.000469637	0.000555101	0.001971563	0.000365033	0.000744964	0.001426983	0.000476236	0.002113335	0.000608298	0.000385972	0.000563599	0.000397772	0.000398781	0	0	0	0	0	0	0	0	0	0.00023834	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000524164	0	0.003033328	0.000964182	0	0	0	0.001647273	0	0.000764473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	
42876d4b0a1769399af33d81e59c0cf4	0	0	0	0	0	0	0	0	0	0	0	7.26E-05	0	0	0	0	0	0.000299442	6.75E-05	0	0	0	0	0	0	4.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000184101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.65E-05	0.00033098	0	0	0	0	8.29E-05	0	0.000141884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171084	0	0	0	0	4.28E-05	0	0	0	0	2.31E-05	0	0	Bacteria	BRC1	uncultured gamma proteobacterium				
42a59082e03a2a6a697b8931afd005ac	0	0	0	0	0	0	0	0.00031569	0.000408647	0	0	0	0	0	0	8.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000913361	0	0	0	0	0	0	0	0	0.00016549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71E-05	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			
42a6eb3baa68aebbe4326b1aa148e02b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117456	9.69E-05	0	0	0	0	0	0	0	0	0	0	0	0.000195682	0	0.000167082	0	0	0	0	0	0	0.000385972	8.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria						
42cdc4ae6c0222df382ed955d6e33fb7	0	0	0	0	0	0	0	0.000126276	0	0.000115357	0	0.000304794	0	0	0	0.000497752	0	0.033728052	0	0	0	0.000124642	0	0	0.029720341	0	0.000110775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271418	0	0.001891962	0	0	0	0	0.000231917	0.000636461	0	0.000168947	0.039910635	0.000342042	0.000138859	0.000571058	0.000813648	0.000849248	0	0	0	0.000155247	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171084	0	0.000126367	0	0.000209272	0.000102661	0.000104904	0	0	0	0	0	0	Bacteria	Bacteroidetes					
42d63f23572f4ed709d02e3c0cca40a9	0.000205481	0	0	0.00072631	0.000631419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000307143	0	0	0	0	0	0	0	0	0.000266766	0	0.000370743	0.000562715	0.00138465	0.004300906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000586495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	PeM15	uncultured bacterium		
42e13e62f4784c2c53db1f621791fdea	0	0	0	0	0	0	0.00011744	0	0	6.59E-05	0.00132148	0.000420906	0	0.000418029	0	0	0	0	0	0.000289042	0	0.000311604	0	0.000156456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176888	0	0	0	0	0	0	0	0	0	0.000630225	0.000481433	0	0	0.000644214	0	0	0	0	0	0.000277717	0	0.000596675	0	0.000265452	0	0	0	0	0	0	0	0	0	0	0	0.00050172	0	0	0	0	0.000213855	0	0.000491428	0.000294611	0.000466838	0	0	0	0	0.000240629	0	0	0	Bacteria	Cyanobacteria	Chloroplast				
42e38ab025e107f3f51b0f60b7486d56	0	0	0	0	0	0	0	0.001410081	0.000408647	0	0.000216242	0.000319308	0	0	0.000333195	0.000583571	0	0	0.001170749	0	0.000941062	0.000140222	0.000489006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244373	0	0	0	0	0	0	0	0	0	0	0	0.000244094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144881	0.000153992	0	0	0	0	0	0	0	Bacteria						
4316bd9f1b8145c7814c17de7fb67519	0	0.000308606	0	0	0	0	0.000341643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124642	0	0	0	0	0	0	0	0	0	0	0.000909617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000394235	0	0	0	0	0	0.000192986	0	0	0	0	0	0	0	0	0	0	0.000438065	0	0	0	0	0	0.000218206	0	0	0	0	0	0	0	0.000174429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000266775	0	0.000338055	0	0	0.00026713	0	0.000136007	0	0	0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
4350f3aefa9357b1a04f952043172c05	0	0	0	0	0	0	0	0.000126276	0	0.000230715	0	0.000232224	0	7.38E-05	0.000333195	0	0.000546237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000795412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014647	0	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales			
43510fb5841ca48a369091d57facac90	0	0	0	0	0	0	0	0	0	0	0	0	0.000436295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000245542	0	0	0	0	0	0	0.000312955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151283	0	0	0	6.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40E-05	Bacteria	Cyanobacteria	Chloroplast	Arachis hypogaea var. vulgaris			
4362d113816f0a4b3402a4fdbe84557d	0	0	0	0	0	0	0.000138793	0	0	0	0	0.000159654	0	0	0	0.000188802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000308402	0.000199598	0.00069739	0	0	0	0.000239543	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	
439ce7812b99214e49ef6c787bca3ad7	0	0	0	0	0	0	0	0.00021046	0	0	0.000336377	0.000232224	0	0	0	0	0	0	0.000270173	0	0	0	0.000157181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000334405	0	0	0	0	0	0	0	0	0.00028942	0	0	0.000922134	0.000310701	0	0	0	0	0	0	0	0	0	0	0	0	0.000179186	0	0	0	0	0	9.96E-05	0	0	0	0	0	0	5.29E-05	0	0	0	0	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	uncultured	
43a8225498c17e806692e9dd3ae8cef7	0	0	0	0	0	0	0	0.000862885	0	0.000164796	0.000816915	0.000232224	0.000243812	0.00014754	0.000472026	0.000154475	0	0	0.000405259	0	0.000174271	0	0.000244503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75E-05	0	0	0	0.000418638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	
43bc07c71eb4cec85764fd0c4d5b3f12	0	0.000385758	0.000882878	0	0.000425241	0.000179244	0.000758021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000943963	0.000849685	0.000729829	0	0	0	0.001331151	0.001148334	0	0	0	0	0	0	0.001066415	0	0.001317592	0	0	0	0.001158832	0.000613935	0	0	0	0	0	0	0.000697867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000858685	0	9.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NS9 marine group	uncultured Bacteroidetes bacterium	
43be590ae2fc390635a8d869bf4f2cf5	0	0	0	0	0	0	0	0	0.000408647	0.000148317	0.000264296	0	0	0.000159835	0	0	0	0	0	0	0	0	0	0	0.068423453	0	0.000258474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001891962	4.50E-05	0	0.000229032	0	0	0.000358009	0	0	0.000579214	0	0	0	0	0	0	0	0	0	0	0.000146796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.77E-05	0	0	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI		
43fa3bd27c7983dbc2891179c988ed00	0	9.64E-05	0.000116423	0	0	0	0.000149469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104299	0	0	0.002155681	0.001229185	0.001795392	0.000562114	0.000368202	0.000226789	0.000452709	0	0	0	0	0	0	0.000931425	0.001057721	0.002596047	0.002863153	0.000233914	0.00033583	0.000113814	0.000174225	0.000925258	0.007698578	0.002640565	0.003210583	0.000350684	0.000269917	0.000113937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000599356	0.000532676	0	0.000483802	0.000113907	0	0.000152895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	
441b52aaeb95bcac7deefd16242f647d	0	0	0	0	0	0	0	0	8.17E-05	0	0	0	0	4.92E-05	0	0	0	0	0	0	0	0.000140222	0	0	0	0	0.0001477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53E-05	0	0	9.32E-05	0	7.93E-05	0	0	0	0	Bacteria	Parcubacteria	Candidatus Magasanikbacteria	uncultured bacterium			
445bc32395a53faf061aa87dc4f727b0	0	0	0	0	0	0.000442837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000483158	0	0	0	0	0	0	0	0	0	0	0	0	0.000657059	0	0.00076327	0	0.000709477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005933536	0	0.00524113	0.003413725	0.003865705	0	0.00290281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	
446763724b9f38ddc9244d207df41119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001368469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170906	0	0	0	0	0	0.000824516	0	0	0.00509169	0	0	0.002482348	0.000210488	0	0	0	0	0	0	0	0.000206996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae		
447ab4606e3e0bd27a4175d17cc00513	0	0	0	0	0	0	0	0	0	0	0	0.000130626	0	0	0	0.000394768	0	0.001007214	0	0	0	0	0	0	0	0.000123153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209272	0	0	0	0	2.09E-05	0	0	2.70E-05	Bacteria	Verrucomicrobia	Verrucomicrobia Incertae Sedis	Unknown Order	Unknown Family	Candidatus Methylacidiphilum	
448060d2297ff67ca94b6b83626dd670	0	5.79E-05	7.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103467	0	0	0	0	0	0	0.000198886	0.000242117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	KD3-93	uncultured bacterium	
44b06219fc41192c55ab40a135c49ddc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140222	0	0	0	6.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22E-05	0	0.001878063	0	0	0.000358009	0	0	0	0	0	0	0	0	0.000102097	0.000312145	0.000158148	0.000258746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.37E-05	0	0	0	Bacteria	SR1 (Absconditabacteria)	uncultured organism				
44b4f370a9f50ef869b792b30b828e13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.75E-05	0	0	0	0	1.46E-05	0	0	4.08E-05	0	0	0	0	0	1.42E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000211181	0.000156354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	alphaI cluster	uncultured bacterium	
44cc51f746715babdf76447cc216b504	0	0	0	0	0	0	0	0	0	0	0.001225372	7.26E-05	0	0.00014754	0	0	0	0	0	0.000170025	0	0.000233703	0	0	0	0.000328407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154449	0	0	0.000196768	0.000303055	0.000296811	0	0.000272015	0	0	0	Bacteria	Proteobacteria	Alphaproteobacteria				
44f94cb94509411c59160f796f1a7cc4	0	0	0	0	0	0	0	0.000589288	0	0	0	0	0	0	0	0	0.000432437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000255249	0.005480167	0	0.00033491	0.002885805	0	0	0.003818768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182413	0	0	0	0	0	0	0	0.000185341	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Verrucomicrobia	Verrucomicrobia Incertae Sedis	Unknown Order	Unknown Family	Candidatus Methylacidiphilum	
450c21ab1790086ab5cb19dfb25ad88e	7.47E-05	0.000231455	0.000679137	0	0	0.000221419	0.000128116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173831	0	0	0.000534987	0	0	7.75E-05	0	0.000216928	0.00019875	0	0	0	0	0	0	0.000283477	0	0	5.84E-05	0.000902241	0	0	0	0	0	0	0	0	0.000198886	0.000185148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201528	0	0.000132045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria						
45141d1157c06713a7a744a54f527aed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000824942	0	0.000850551	0	0.001589225	0.000979507	0.000704733	0.00060088	0	0.000443717	0.000695625	0	0	0	0	0	0	0.003118251	0.000906618	0.004070185	0.000613533	0.000969073	0.000876079	0.000434562	0.000696899	0.00187773	0.000966096	0.001907843	0.001842138	0.000613697	0.000610865	0.000427265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000437041	0	0	0.002389432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	alphaI cluster	uncultured bacterium	
45338fd5ca926c173f9c58c7b706860a	0	0	0	0	0	0	0	0	0	0	0	0.000188682	0	0	0	0.000411932	0	0	0	0.000391057	0	0	0	0	0	0	0.000406174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.96E-05	0	0	0	0	0	0	6.17E-05	0	0	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
454124f746f4e98dcb371653c9ec4a54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000281621	0	0	0	0	0	0	0	0	0.000285249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248222	0	0.000240596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105145	5.95E-05	0.000152895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium		
4542c1a7a5b20be303b105722b407f82	0	0	0.00039778	0	6.44E-05	0	0.000395025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002155681	0.000960301	0.00080541	0.000271365	0.000662764	0.000345113	0.000209792	0	0	0	0	0	0	0.000904428	0.00035887	0.0007175	0.001373145	0.000350871	0	0	0	0.000367382	0	0.000483873	0	0.000325635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021029	0	0.00028494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	PHOS-HE51	uncultured bacterium	
4549e3f8d95077ab13465c6a47b3e54b	0.00013076	0	0	0	0	0	0	0	0	0	0	0.000101598	0	0	0	8.58E-05	0	0	0	0	0	0	0	0	0	0	3.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97E-05	0	0	0	0	0	0	0	0	0	0	0	0.000172785	0	0	0	0	3.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05E-05	Bacteria						
457f9365a51c9c7b17394bd0e219ec61	0	0	0	0.009740518	0.001726737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02745914	0.026273954	0.026296277	0.01290492	0.006612411	0.022540419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00620495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Roseibacillus	
459602039be00118ea206904807044d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000352581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209272	0	9.32E-05	0	7.93E-05	0	0	4.28E-05	0	Bacteria	Microgenomates	Candidatus Pacebacteria				
459911f3e059bb9814e9054f28c2f72c	0	0.000501485	0.000310463	0	0	0	0.000202851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000438105	0.000356997	0.000229342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	uncultured	uncultured bacterium	
